@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 8 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
-0.010235,-0.023807,-0.051171,-0.074299,0.037714,0.000618,0.003094,0.026859,-0.035053,-0.031594,-0.007915,5,cluster2
0.019841,-0.010353,-0.057775,-0.057168,-0.008957,0.008365,0.003604,-0.004582,-0.001609,0.008053,-0.030021,6,cluster3
-0.014385,-0.028047,-0.0418,-0.077707,0.032601,-0.008476,0.025316,0.007216,-0.028491,0.001642,-0.047843,7,cluster1
-0.009296,-0.017051,-0.063037,-0.025941,0.041996,0.030446,0.014005,0.02888,-0.013264,0.051721,-0.032938,5,cluster7
-0.030227,-0.012397,-0.026733,-0.091788,0.035373,0.00221,-0.020901,-0.013356,-0.014347,0.03004,-0.003101,6,cluster8
-0.000371,-0.035874,-0.039003,-0.048049,0.017426,0.006159,-0.026264,-0.005406,-0.026376,0.015271,-0.02765,6,cluster5
-0.015163,0.012266,-0.048498,-0.051642,0.028515,-0.019805,0.021325,-0.010006,-0.013141,-0.000409,-0.04741,6,cluster6
-0.00292,0.018701,-0.04573,-0.049701,0.004304,-0.008967,0.015728,0.000466,-0.014675,-0.017988,-0.034553,6,cluster6
0.01124,0.005645,-0.053922,-0.042572,0.009292,-0.001864,0.016513,-0.009075,-0.008662,-0.013266,-0.047265,6,cluster6
-0.002594,-0.038054,-0.041346,-0.0454,0.019154,0.004595,-0.027278,-0.001929,-0.026238,0.016709,-0.025969,6,cluster5
-0.000371,-0.035874,-0.039003,-0.048049,0.017426,0.006159,-0.026264,-0.005406,-0.026376,0.015271,-0.02765,6,cluster5
-0.010908,0.006538,-0.042154,-0.042004,0.021459,-0.012315,0.002295,0.031086,-0.055476,-0.015214,-0.051187,6,cluster2
-0.030006,-0.029725,-0.041153,-0.081783,0.024142,0.009064,-0.002021,-0.002444,-0.013191,-0.007426,-0.021567,7,cluster8
-0.011177,-0.031261,-0.053706,-0.07511,0.004672,-0.007993,0.037935,0.012024,-0.038274,-0.005228,-0.032754,8,cluster1
-0.032976,-0.016257,-0.032057,-0.034059,0.008029,0.002423,-0.010005,-0.012748,-0.031631,-0.011301,0.000617,7,cluster6
0.003514,-0.010422,-0.037449,-0.056923,0.004226,0.016822,0.022556,-0.005708,-0.02777,-0.014115,-0.01216,5,cluster6
-0.032976,-0.016257,-0.032057,-0.034059,0.008029,0.002423,-0.010005,-0.012748,-0.031631,-0.011301,0.000617,7,cluster6
0.008814,-0.025182,-0.049769,-0.091185,0.030322,-0.001858,-0.000974,0.026805,-0.042661,-0.00492,-0.012005,5,cluster2
-0.038969,-0.011136,-0.051624,-0.061861,0.024266,0.057856,0.014396,0.041033,0.009073,0.015315,-0.013731,5,cluster7
0.008814,-0.025182,-0.049769,-0.091185,0.030322,-0.001858,-0.000974,0.026805,-0.042661,-0.00492,-0.012005,5,cluster2
0.000293,-0.005861,-0.045202,-0.061788,-0.005649,0.01802,0.001569,-0.002393,-0.005823,0.013602,-0.02195,6,cluster3
-0.032976,-0.016257,-0.032057,-0.034059,0.008029,0.002423,-0.010005,-0.012748,-0.031631,-0.011301,0.000617,7,cluster6
0.003514,-0.010422,-0.037449,-0.056923,0.004226,0.016822,0.022556,-0.005708,-0.02777,-0.014115,-0.01216,5,cluster6
-0.012061,-0.029583,-0.033506,-0.077247,0.021443,0.038035,0.020667,-0.001838,-0.012194,0.01083,-0.026003,6,cluster8
-0.030684,-0.052203,-0.052616,-0.069229,-0.0196,-0.005206,0.006196,0.006711,-0.039045,-0.011122,-0.047105,6,cluster4
-0.002006,-0.035053,-0.051254,-0.078714,-0.00365,0.005507,0.023092,0.008927,-0.033682,-0.018338,-0.052719,7,cluster1
-0.007353,-0.029303,-0.048916,-0.085027,0.039339,-0.011906,0.051544,0.019211,-0.041663,-0.021353,-0.028012,8,cluster1
-0.002006,-0.035053,-0.051254,-0.078714,-0.00365,0.005507,0.023092,0.008927,-0.033682,-0.018338,-0.052719,7,cluster1
-0.011752,-0.01875,-0.055813,-0.065604,-0.004471,0.003931,0.027298,0.002624,-0.018412,0.006045,-0.046364,7,cluster3
-0.031231,-0.041949,-0.051071,-0.078341,-0.001425,-0.007549,0.023098,0.017013,-0.050219,-0.002114,-0.039262,7,cluster2
-0.016318,-0.039483,-0.052225,-0.090352,0.006402,-0.009732,0.025674,0.015035,-0.03281,-0.003815,-0.031391,7,cluster1
-0.012559,-0.023576,-0.033665,-0.081881,0.006021,0.003301,0.014658,-0.012704,-0.024297,0.020334,-0.019139,6,cluster3
-0.017011,-0.007829,-0.049709,-0.046431,-0.000571,-0.002823,0.007372,-0.002466,-0.027163,-0.0158,-0.028837,6,cluster6
-0.014487,-0.020185,-0.030347,-0.077568,0.0041,0.001378,-0.003807,-0.015635,-0.015667,0.023668,-0.009849,6,cluster8
-0.02578,-0.044132,-0.064286,-0.08304,-0.037478,-0.00601,-0.003017,0.016937,-0.024145,-0.023313,-0.008606,4,cluster4
-0.017011,-0.007829,-0.049709,-0.046431,-0.000571,-0.002823,0.007372,-0.002466,-0.027163,-0.0158,-0.028837,6,cluster6
-0.013534,-0.021483,-0.035508,-0.082126,0.026041,0.002403,0.013206,0.009964,-0.027263,-0.004326,-0.014342,6,cluster2
-0.020683,-0.037672,-0.043578,-0.083434,0.031782,-0.005719,0.023846,0.009781,-0.025712,-0.009888,-0.035322,6,cluster1
-0.013521,-0.014419,-0.051892,-0.067927,0.002254,0.003799,0.033286,0.009147,-0.03473,-0.010867,-0.045748,5,cluster2
-0.01265,-0.001499,-0.042314,-0.053483,0.015183,0.003274,0.024895,0.015221,-0.052233,-0.005708,-0.033002,6,cluster2
-0.001581,-0.01911,-0.046309,-0.066214,0.030891,-0.001624,0.03334,-0.012749,-0.025526,-0.000055,-0.041265,5,cluster1
-0.00287,-0.012849,-0.028618,-0.053694,0.031323,0.02745,0.012531,-0.010077,-0.014704,-0.000206,-0.044281,6,cluster8
-0.012199,0.000057,-0.040363,-0.051555,0.022305,-0.004611,0.030712,0.000145,-0.043297,-0.002072,-0.03218,6,cluster2
-0.006139,-0.050436,-0.06677,-0.029367,0.029125,-0.017208,-0.014075,0.023804,-0.030375,-0.044499,0.002803,5,cluster5
-0.013828,-0.022953,-0.036101,-0.077107,0.0142,0.017506,-0.00365,-0.007632,-0.040101,0.018949,-0.025627,7,cluster8
-0.020105,-0.04301,-0.058132,-0.079576,0.008448,-0.004381,0.030529,0.012701,-0.027072,0.009719,-0.034348,8,cluster1
-0.012338,-0.022782,-0.038151,-0.048113,-0.001562,0.018567,-0.01797,0.009948,-0.063114,0.005327,-0.032129,5,cluster2
-0.018166,-0.029435,-0.040368,-0.061055,-0.002071,0.015847,-0.009067,0.012211,-0.063684,0.011903,-0.019401,6,cluster2
-0.017405,-0.012302,-0.046444,-0.069424,-0.001994,-0.006888,0.016848,-0.00176,-0.015275,0.006214,-0.020288,6,cluster3
0.001173,-0.006374,-0.050005,-0.079452,0.002973,0.002831,0.0178,0.004358,-0.037216,-0.016563,-0.05267,6,cluster2
0.022099,-0.012048,-0.062439,-0.030491,0.013691,-0.003823,-0.000802,-0.005858,-0.011726,-0.007072,-0.041673,5,cluster5
-0.024934,-0.060347,-0.057454,-0.083163,-0.020202,0.013871,0.007215,0.007098,-0.035788,-0.00459,-0.039315,6,cluster4
-0.008423,-0.052814,-0.045545,-0.100762,0.023385,-0.001703,0.032882,0.013652,-0.030947,-0.014169,-0.02421,6,cluster1
-0.010017,-0.033186,-0.038807,-0.068077,-0.006298,0.015704,-0.002798,-0.009092,-0.014162,-0.006374,-0.050193,6,cluster4
0.030314,-0.032317,-0.061586,-0.037966,0.025044,0.006918,-0.003255,-0.013346,-0.022454,0.014828,-0.023618,6,cluster5
-0.000812,-0.011922,-0.050331,-0.049351,-0.013386,0.01531,0.007876,0.012622,-0.047599,0.010431,-0.021851,5,cluster2
-0.000132,-0.008831,-0.052148,-0.050329,-0.012269,0.011718,0.008835,0.01395,-0.046442,0.008773,-0.021465,5,cluster2
-0.017517,-0.03532,-0.031615,-0.085871,0.034836,0.011223,0.027383,0.015343,-0.056224,0.010717,-0.035717,6,cluster2
-0.035012,-0.006273,-0.039015,-0.072442,0.016335,-0.014724,-0.022141,-0.010729,0.003064,0.005889,-0.028933,6,cluster8
-0.006209,-0.017152,-0.03673,-0.059052,0.008044,0.019617,0.001858,-0.01869,-0.003253,-0.019733,-0.056665,5,cluster6
-0.01303,-0.017748,-0.044901,-0.075498,0.021956,-0.009252,0.03479,0.029019,-0.04273,-0.029987,0.009324,6,cluster1
-0.010884,0.003061,-0.031947,-0.058549,0.018844,-0.008026,0.01836,0.000246,-0.028917,0.021044,-0.029484,6,cluster8
0.023608,-0.011087,-0.048321,-0.091528,0.006679,0.007077,0.015237,0.022939,-0.028453,-0.025928,-0.020915,5,cluster2
-0.01303,-0.017748,-0.044901,-0.075498,0.021956,-0.009252,0.03479,0.029019,-0.04273,-0.029987,0.009324,6,cluster1
-0.018456,-0.027377,-0.039752,-0.075521,0.027169,-0.005219,0.029248,0.007415,-0.026194,0.000356,-0.050268,8,cluster1
-0.003158,-0.032055,-0.055622,-0.086686,0.037555,-0.008741,0.030743,0.017529,-0.023789,-0.013659,-0.027096,7,cluster1
-0.014331,-0.02388,-0.030686,-0.07233,0.029807,0.006575,0.026344,0.001133,-0.030014,-0.008637,-0.0312,8,cluster1
0.000678,-0.010997,-0.034381,-0.073239,0.012469,0.007952,0.02577,0.028129,-0.061257,0.008937,-0.008984,4,cluster2
-0.026751,-0.059284,-0.039081,-0.099979,0.024839,-0.010296,0.0106,0.034722,-0.032913,-0.027021,-0.011957,7,cluster1
-0.009379,-0.03633,-0.049282,-0.089749,0.02642,-0.015142,0.034112,0.008867,-0.020612,-0.005049,-0.029418,7,cluster1
-0.006209,-0.017152,-0.03673,-0.059052,0.008044,0.019617,0.001858,-0.01869,-0.003253,-0.019733,-0.056665,5,cluster6
-0.010715,0.010258,-0.016297,-0.060799,0.021065,0.008209,-0.006181,-0.014108,-0.027904,0.007941,-0.037638,5,cluster8
-0.029807,-0.014831,-0.032142,-0.036426,0.02315,0.002957,-0.000809,-0.018242,-0.018381,-0.010006,-0.008136,6,cluster6
0.008682,-0.011095,-0.055526,-0.0504,0.009788,-0.00384,0.003503,-0.004385,-0.01353,-0.00001,-0.019473,6,cluster5
-0.015803,-0.023305,-0.036964,-0.070934,0.006223,-0.000775,0.005022,-0.006002,-0.015081,0.009335,-0.03058,7,cluster8
-0.021387,0.001868,-0.035217,-0.070561,0.029166,-0.003817,0.014404,-0.022562,-0.012506,0.017427,-0.030118,6,cluster8
-0.014019,-0.023838,-0.05006,-0.067394,0.006227,-0.012503,0.021171,0.008739,-0.018176,0.010062,-0.027998,7,cluster3
-0.000329,0.005748,-0.040008,-0.080333,-0.002014,0.011667,0.008951,0.006089,-0.020626,0.008928,-0.007614,4,cluster3
-0.003638,-0.025826,-0.054591,-0.059384,-0.001877,0.001286,0.027222,0.011746,-0.035801,0.001908,-0.048003,5,cluster2
-0.004912,-0.002086,-0.031508,-0.066105,0.013254,0.008275,0.016176,-0.011671,-0.017425,0.017335,-0.036977,7,cluster8
-0.029807,-0.014831,-0.032142,-0.036426,0.02315,0.002957,-0.000809,-0.018242,-0.018381,-0.010006,-0.008136,6,cluster6
-0.030246,-0.032708,-0.068398,-0.042543,0.034643,0.0488,0.027573,0.061679,0.005757,-0.013274,0.005899,5,cluster7
-0.00393,-0.014716,-0.041493,-0.077363,0.018078,0.01101,0.006065,0.006705,-0.033382,0.01203,-0.018804,6,cluster2
-0.027475,-0.025434,-0.031048,-0.038038,0.002531,0.015105,-0.008888,0.015495,-0.070328,-0.022519,-0.02979,6,cluster2
-0.027475,-0.025434,-0.031048,-0.038038,0.002531,0.015105,-0.008888,0.015495,-0.070328,-0.022519,-0.02979,6,cluster2
-0.005658,-0.037666,-0.045654,-0.080444,0.007591,0.002632,0.036245,0.000466,-0.026163,0.000452,-0.040237,7,cluster1
0.001182,-0.02543,-0.045079,-0.077435,0.012644,-0.005783,0.018605,0.000963,-0.013495,0.003314,-0.028822,7,cluster3
-0.008224,-0.047722,-0.056643,-0.079728,-0.0125,0.01472,-0.006062,0.003919,-0.02136,-0.00448,-0.029709,6,cluster4
-0.011825,-0.046887,-0.057664,-0.079277,-0.010963,0.012748,-0.007333,0.006672,-0.020718,-0.004226,-0.028763,6,cluster4
0.008451,-0.018811,-0.045479,-0.086163,-0.003811,0.017735,0.015824,0.021532,-0.013047,-0.012465,-0.019066,6,cluster3
-0.016229,-0.035011,-0.0321,-0.084035,0.039263,0.002679,0.036567,0.002058,-0.015431,-0.011477,-0.023949,7,cluster1
0.010183,0.009609,-0.052839,-0.078338,0.00674,-0.008841,0.012353,0.028454,-0.017196,-0.002773,0.013062,6,cluster3
0.012827,-0.030194,-0.047022,-0.06972,0.032815,-0.000322,0.009878,0.013675,-0.030125,0.01827,-0.012807,6,cluster5
-0.011952,-0.04759,-0.051341,-0.080671,-0.011073,0.016178,-0.008014,-0.00213,-0.019309,-0.001206,-0.030776,6,cluster4
-0.009037,-0.029604,-0.034122,-0.078087,-0.003621,0.020412,0.016042,-0.004524,-0.022861,-0.002331,-0.044456,7,cluster3
-0.007695,0.007214,-0.043096,-0.047204,0.021973,-0.015107,0.017427,0.013652,-0.04067,0.006297,-0.047772,6,cluster2
-0.012717,-0.011497,-0.030952,-0.068602,0.017472,-0.001674,0.012283,-0.025161,-0.00833,0.011619,-0.011686,6,cluster8
-0.003631,-0.044047,-0.050834,-0.0752,0.011321,-0.006648,0.023761,-0.008064,-0.025245,0.0237,-0.028086,6,cluster1
-0.009037,-0.029604,-0.034122,-0.078087,-0.003621,0.020412,0.016042,-0.004524,-0.022861,-0.002331,-0.044456,7,cluster3
-0.021426,-0.026362,-0.045351,-0.070463,0.006721,-0.006304,0.026261,-0.002728,-0.032427,0.012245,-0.014424,6,cluster2
-0.001638,-0.012785,-0.04478,-0.040952,0.003509,0.019656,0.010405,-0.013489,-0.018447,-0.018786,-0.021822,7,cluster6
-0.025038,-0.023909,-0.040891,-0.078944,0.004266,-0.000379,-0.004317,0.003345,-0.023459,0.002316,-0.021216,8,cluster4
-0.008264,-0.037615,-0.047117,-0.072994,0.009144,0.013782,0.031657,0.017208,-0.060948,0.000358,-0.010812,5,cluster2
0.002282,-0.020499,-0.047528,-0.075133,0.005568,0.025023,0.027066,0.006389,-0.005091,-0.002022,-0.00783,4,cluster3
-0.004756,-0.021817,-0.037032,-0.064567,-0.000932,0.013704,0.02523,-0.002469,-0.046226,0.001403,-0.01392,8,cluster2
-0.026731,-0.033895,-0.067826,-0.069413,-0.042208,-0.003489,0.003527,0.005627,-0.035889,-0.000542,-0.015008,6,cluster4
-0.001638,-0.012785,-0.04478,-0.040952,0.003509,0.019656,0.010405,-0.013489,-0.018447,-0.018786,-0.021822,7,cluster6
-0.007896,-0.009522,-0.041022,-0.072064,0.005784,0.005522,0.012239,0.004068,-0.040656,0.009541,-0.029375,6,cluster2
-0.021426,-0.026362,-0.045351,-0.070463,0.006721,-0.006304,0.026261,-0.002728,-0.032427,0.012245,-0.014424,6,cluster2
-0.031081,-0.052117,-0.049432,-0.08281,-0.005944,-0.002936,0.000782,0.005306,-0.018398,-0.018872,-0.033079,8,cluster4
-0.000922,0.018901,-0.039534,-0.089363,0.000302,-0.009372,0.010425,0.008353,-0.009815,0.012514,0.011504,5,cluster3
-0.013196,-0.019165,-0.033157,-0.073099,-0.004788,0.009403,-0.006541,-0.005546,-0.012028,0.004203,-0.021843,6,cluster4
-0.004304,-0.044143,-0.04802,-0.075885,0.021502,0.039542,0.002842,0.008962,-0.012795,-0.088274,-0.062438,3,cluster5
0.008702,-0.046571,-0.049902,-0.045862,0.020201,0.002097,0.010797,0.001319,-0.043562,0.027434,-0.030454,7,cluster5
-0.002853,-0.042143,-0.029136,-0.041069,0.041715,0.028822,0.004317,0.003709,-0.052746,-0.017271,-0.042947,4,cluster5
-0.005947,-0.035525,-0.03601,-0.064073,0.02149,0.010856,0.019023,0.003465,-0.039524,-0.001742,-0.018285,6,cluster2
0.000177,-0.041078,-0.059891,-0.076917,0.017663,0.004558,0.034582,0.01004,-0.032902,0.007777,-0.051217,6,cluster1
-0.007685,-0.038103,-0.049869,-0.064649,0.009544,-0.000155,0.006472,0.010792,-0.029041,-0.000134,-0.041183,5,cluster2
-0.021304,-0.032065,-0.045348,-0.049913,-0.012895,-0.008951,-0.00264,0.013461,-0.049061,0.01172,-0.016655,7,cluster4
0.004991,-0.026767,-0.04515,-0.056763,0.009949,0.004052,-0.001509,-0.004039,-0.014495,0.029085,-0.008283,5,cluster3
0.019526,-0.009764,-0.051327,-0.079077,-0.004991,0.017142,0.020797,0.015296,-0.021386,-0.00393,-0.021462,4,cluster3
0.004991,-0.026767,-0.04515,-0.056763,0.009949,0.004052,-0.001509,-0.004039,-0.014495,0.029085,-0.008283,5,cluster3
-0.006082,-0.054954,-0.054311,-0.029021,0.036063,0.001497,-0.011491,0.020272,-0.030459,-0.045836,-0.00447,5,cluster5
0.004709,-0.009235,-0.051744,-0.040273,0.033913,-0.005262,0.01221,-0.006391,-0.009673,0.005643,-0.03657,5,cluster5
-0.001201,-0.00927,-0.042237,-0.081304,0.005302,0.01728,0.020032,0.010465,-0.022939,0.004629,-0.023451,5,cluster3
-0.01418,-0.046219,-0.040563,-0.066856,0.024708,0.00126,0.032596,-0.004951,-0.027098,0.009497,-0.035864,6,cluster1
-0.003562,-0.041589,-0.041017,-0.065194,0.03913,0.000014,0.033319,0.005299,-0.033306,-0.021305,-0.013429,6,cluster1
-0.011342,-0.059587,-0.037756,-0.063712,0.04449,0.004842,0.018091,0.003714,-0.047549,0.013835,-0.035731,6,cluster2
-0.016333,-0.039398,-0.053939,-0.082793,0.033505,-0.002184,0.019855,0.010575,-0.019195,0.028595,-0.020483,6,cluster1
-0.006786,-0.042234,-0.034598,-0.065458,0.01285,0.021416,0.0121,-0.002021,-0.023823,0.007777,-0.046369,6,cluster2
0.002247,-0.027261,-0.048925,-0.062559,0.033584,-0.000203,0.031823,-0.010097,-0.026446,0.005312,-0.043568,6,cluster1
-0.003562,-0.041589,-0.041017,-0.065194,0.03913,0.000014,0.033319,0.005299,-0.033306,-0.021305,-0.013429,6,cluster1
0.026531,-0.027012,-0.051122,-0.058075,0.003875,0.013402,-0.000213,0.017344,-0.022812,-0.001873,-0.01941,5,cluster5
-0.003562,-0.041589,-0.041017,-0.065194,0.03913,0.000014,0.033319,0.005299,-0.033306,-0.021305,-0.013429,6,cluster1
-0.017946,-0.056626,-0.067154,-0.018453,0.007413,-0.00352,-0.015698,0.016008,-0.017802,-0.000131,0.002119,5,cluster5
-0.011342,-0.059587,-0.037756,-0.063712,0.04449,0.004842,0.018091,0.003714,-0.047549,0.013835,-0.035731,6,cluster2
-0.003078,-0.059446,-0.047121,-0.062285,0.046731,-0.004493,0.016706,0.003336,-0.030369,0.018287,-0.040303,6,cluster5
-0.011386,-0.025223,-0.034283,-0.061325,0.018254,0.016005,0.010019,-0.01095,-0.038461,0.014959,-0.032198,6,cluster8
-0.012479,-0.057464,-0.03823,-0.070913,0.046258,0.011911,0.016372,0.002037,-0.051216,0.018356,-0.038605,6,cluster2
-0.006786,-0.042234,-0.034598,-0.065458,0.01285,0.021416,0.0121,-0.002021,-0.023823,0.007777,-0.046369,6,cluster2
0.009633,-0.053943,-0.031949,-0.056507,0.034983,0.011461,-0.019074,-0.01023,-0.020566,0.016489,-0.035401,5,cluster5
0.002247,-0.027261,-0.048925,-0.062559,0.033584,-0.000203,0.031823,-0.010097,-0.026446,0.005312,-0.043568,6,cluster1
-0.005013,-0.044433,-0.050002,-0.072342,0.017858,-0.007948,0.031848,0.006328,-0.035197,0.010523,-0.028377,7,cluster1
-0.002211,-0.004389,-0.043904,-0.070905,-0.005744,0.004359,0.014387,0.000573,-0.022204,0.022507,-0.003186,5,cluster3
0.026531,-0.027012,-0.051122,-0.058075,0.003875,0.013402,-0.000213,0.017344,-0.022812,-0.001873,-0.01941,5,cluster5
-0.004146,-0.047533,-0.050475,-0.074616,0.042164,-0.003786,0.033294,0.011951,-0.031664,-0.026677,-0.006594,7,cluster1
-0.001707,-0.035211,-0.03624,-0.074321,0.018404,0.016303,0.031116,0.006869,-0.043194,0.027987,-0.016011,5,cluster2
-0.01074,-0.031004,-0.047162,-0.057147,0.016775,-0.004465,0.012156,-0.004928,-0.028829,0.010371,-0.022333,6,cluster8
-0.004461,-0.006597,-0.05387,-0.062307,-0.02113,0.014564,0.011207,0.006139,-0.023706,0.01014,-0.00669,4,cluster3
-0.003152,-0.024164,-0.028306,-0.069124,0.021684,0.022451,-0.007416,-0.021762,-0.025114,0.021984,-0.037745,6,cluster8
0.029044,-0.030919,-0.067178,-0.094655,0.056484,-0.019271,0.003368,0.03868,-0.023229,-0.037206,0.007589,5,cluster5
0.014928,-0.013524,-0.04694,-0.093117,0.009295,0.007921,0.025269,0.027509,-0.031648,-0.010631,-0.012648,6,cluster2
-0.008317,-0.008443,-0.045229,-0.07352,0.007532,0.011451,0.042048,0.005603,-0.035583,-0.007868,-0.046843,6,cluster1
-0.011558,-0.026216,-0.040945,-0.074592,0.017657,0.017994,-0.004149,-0.004949,-0.036035,0.019167,-0.026821,6,cluster8
-0.003152,-0.024164,-0.028306,-0.069124,0.021684,0.022451,-0.007416,-0.021762,-0.025114,0.021984,-0.037745,6,cluster8
-0.018726,-0.011006,-0.040569,-0.077263,-0.000737,0.003034,-0.007513,-0.001441,-0.015099,0.007374,-0.016495,6,cluster8
-0.038307,-0.029658,-0.036132,-0.061824,0.024712,-0.012812,-0.032621,-0.009034,-0.014013,0.009871,-0.032051,6,cluster8
-0.004461,-0.006597,-0.05387,-0.062307,-0.02113,0.014564,0.011207,0.006139,-0.023706,0.01014,-0.00669,4,cluster3
-0.000446,-0.042787,-0.057537,-0.019917,0.037931,-0.010707,-0.000553,-0.009919,-0.013243,-0.005031,-0.025108,6,cluster5
0.00366,-0.032404,-0.032996,-0.06424,0.026078,-0.00793,-0.002116,-0.018724,-0.007066,0.025714,-0.021553,6,cluster8
-0.007581,-0.046148,-0.043153,-0.073111,0.034246,0.003302,0.033673,0.00523,-0.036318,-0.020494,-0.038996,8,cluster1
-0.005762,-0.044538,-0.047869,-0.069135,0.032064,0.001405,0.033606,-0.002527,-0.0317,-0.019959,-0.045586,7,cluster1
-0.007626,-0.045441,-0.055528,-0.069455,0.014011,-0.005196,0.022273,0.013651,-0.024381,0.00743,-0.036659,7,cluster1
-0.01072,-0.041977,-0.05194,-0.085655,0.019816,0.000461,0.023433,0.012491,-0.044283,0.013403,-0.024476,6,cluster1
-0.012703,-0.052853,-0.051574,-0.106159,0.005516,0.004698,0.020068,0.024599,-0.010136,-0.029954,-0.033596,6,cluster1
0.006034,-0.035191,-0.048432,-0.053574,0.010786,0.008662,0.033938,-0.011633,-0.036128,-0.000434,-0.028129,7,cluster1
0.007813,-0.014787,-0.042891,-0.057811,0.013877,0.011114,0.00722,0.003883,-0.04291,0.002202,-0.043788,5,cluster2
0.017827,0.000653,-0.044898,-0.068317,-0.006206,0.006052,0.006806,-0.000334,-0.018662,0.003918,-0.01772,5,cluster3
-0.011499,-0.034442,-0.038574,-0.094716,0.021174,0.003879,0.042432,0.006701,-0.018501,-0.008606,-0.029909,7,cluster1
-0.007837,-0.074393,-0.041931,-0.05344,0.042146,0.012878,0.033937,-0.020033,-0.028643,0.010584,-0.023029,8,cluster1
-0.013382,-0.009626,-0.036435,-0.052711,0.009464,0.002647,-0.00095,0.012656,-0.058642,0.008634,-0.028784,7,cluster2
-0.017563,-0.040638,-0.050127,-0.036619,0.034482,-0.01547,-0.012848,0.007444,-0.038129,0.008096,-0.015278,6,cluster5
-0.02635,-0.023918,-0.027678,-0.051587,0.050122,0.008473,0.008172,-0.02411,-0.013618,0.0079,-0.007233,6,cluster8
-0.003573,-0.030175,-0.030019,-0.062993,0.01115,0.030429,-0.002282,-0.001904,-0.030759,0.008615,-0.033987,5,cluster2
0.002111,-0.056518,-0.047132,-0.058277,0.018012,0.014056,0.002222,0.009734,-0.055326,0.005822,-0.031067,6,cluster2
0.005172,-0.035274,-0.050175,-0.053238,0.013286,0.007246,0.034954,-0.007534,-0.033469,-0.000985,-0.026555,7,cluster1
0.001918,-0.02983,-0.050374,-0.049961,0.023992,-0.00199,0.040649,-0.006001,-0.03274,-0.003828,-0.035012,6,cluster1
0.006034,-0.035191,-0.048432,-0.053574,0.010786,0.008662,0.033938,-0.011633,-0.036128,-0.000434,-0.028129,7,cluster1
-0.022933,-0.038843,-0.047693,-0.049809,-0.010866,-0.005713,-0.012834,0.003791,-0.028863,0.005479,-0.031463,6,cluster4
-0.00941,-0.019246,-0.043523,-0.046931,0.026195,-0.002255,0.03092,0.001027,-0.0444,-0.001617,-0.027735,6,cluster2
-0.006708,-0.019368,-0.044918,-0.049277,0.026801,-0.000515,0.028968,0.002329,-0.043296,-0.004238,-0.029685,6,cluster2
-0.010442,-0.039788,-0.042395,-0.070951,0.019551,0.00834,0.037075,0.001765,-0.05284,0.003218,-0.021336,6,cluster1
0.007813,-0.014787,-0.042891,-0.057811,0.013877,0.011114,0.00722,0.003883,-0.04291,0.002202,-0.043788,5,cluster2
0.017827,0.000653,-0.044898,-0.068317,-0.006206,0.006052,0.006806,-0.000334,-0.018662,0.003918,-0.01772,5,cluster3
-0.00229,-0.047124,-0.045336,-0.068968,0.001276,0.012957,-0.008149,-0.005427,-0.018872,-0.001782,-0.041211,5,cluster4
-0.005922,-0.022018,-0.033712,-0.029895,0.029024,0.007208,0.015674,-0.031684,-0.014866,-0.000279,0.002488,6,cluster6
-0.063294,-0.034497,0.050838,-0.057357,0.04406,0.018631,0.021009,0.044356,-0.102105,-0.033705,-0.051614,6,cluster2
0.013904,-0.030668,-0.05898,-0.022601,0.027397,-0.005758,-0.001749,-0.007908,-0.033476,0.006552,-0.002995,5,cluster5
0.006547,-0.036321,-0.037548,-0.066833,0.028865,0.016415,0.029139,-0.001202,-0.036448,-0.014327,-0.037196,7,cluster1
-0.005383,-0.022648,-0.046108,-0.05385,0.038004,0.003195,0.031071,0.000453,-0.02667,-0.005062,-0.049161,7,cluster1
-0.011611,-0.034666,-0.042845,-0.063066,0.015212,-0.010351,0.004785,0.000172,-0.034844,0.007298,-0.012557,6,cluster2
0.00499,-0.014926,-0.036461,-0.055256,-0.005642,0.00759,0.018412,0.004229,-0.068358,0.029019,-0.007481,5,cluster2
0.006122,-0.016699,-0.04195,-0.062836,0.01813,0.004354,0.001135,0.010798,-0.040303,0.004299,-0.030511,6,cluster2
