@relation cars-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-weka.filters.supervised.attribute.NominalToBinary_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A22-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute class {1,2,3,4}

@data
-0.009025,0.016817,-0.003556,0.006827,-0.002488,-0.016068,0.031833,0.046923,0.029697,-0.035797,0.003898,0.001414,0.012112,-0.009668,-0.006143,0.03092,-0.030618,0.025087,-0.042802,0.004183,0.018139,1
0.009477,0.012561,0.018205,-0.028381,0.015046,-0.02855,-0.005203,0.042047,0.029188,-0.047319,-0.000382,0.010143,0.015832,0.025062,-0.000263,0.015959,-0.017037,0.02071,-0.012256,0.030971,0.008982,1
0.010425,0.031108,-0.003393,-0.048787,-0.004511,-0.008284,-0.004872,0.034284,0.022042,-0.035124,0.008214,-0.027852,0.000782,0.028759,-0.006694,0.009483,-0.021938,0.022677,-0.02473,0.03331,0.011901,1
0.021196,0.031604,0.047501,0.004822,0.01114,-0.009507,-0.007889,0.054254,0.014539,-0.047319,0.014267,-0.008839,0.023157,0.002601,-0.003192,0.00131,-0.010201,0.007038,-0.007129,0.02853,0.02656,1
0.022144,0.050151,0.025904,-0.015584,-0.008418,0.010759,-0.007558,0.046491,0.007394,-0.035124,0.022862,-0.046834,0.008106,0.006298,-0.009624,-0.005166,-0.015102,0.009005,-0.019603,0.030869,0.029479,1
0.022144,0.034526,-0.014135,0.002971,-0.001093,-0.021468,0.001719,0.000593,-0.027274,-0.016203,-0.008388,-0.009847,-0.000195,0.004345,-0.026225,-0.006142,-0.060024,0.029513,-0.041576,0.021225,-0.014466,1
0.015336,0.01842,0.012833,-0.020568,0.034578,-0.035874,-0.016922,0.003962,-0.012804,-0.034624,-0.01503,0.014538,0.017785,0.015296,-0.013935,0.015959,-0.040475,0.014851,-0.008961,0.030971,-0.023244,1
0.016285,0.036968,-0.008764,-0.040975,0.01502,-0.015608,-0.016591,-0.003802,-0.01995,-0.022428,-0.006435,-0.023458,0.002735,0.018993,-0.020366,0.009483,-0.045376,0.016817,-0.021434,0.03331,-0.020326,2
-0.009025,0.025118,-0.003068,-0.029306,0.033156,-0.017533,0.001804,0.004442,-0.004971,-0.029327,-0.009774,-0.007802,0.016995,-0.002832,-0.013955,0.046545,-0.039407,0.008486,-0.019486,0.016268,-0.019947,2
0.027055,0.037463,0.042619,0.012635,0.030671,-0.016831,-0.019608,0.015192,-0.028429,-0.034624,-0.000382,-0.004444,0.02511,-0.009118,-0.016864,0.00131,-0.033639,-0.000774,-0.003956,0.02853,-0.005666,1
0.028003,0.056011,0.021021,-0.007772,0.011114,0.003435,-0.019277,0.007429,-0.035575,-0.022428,0.008214,-0.04244,0.010059,-0.005421,-0.023296,-0.005166,-0.03854,0.001192,-0.016429,0.030869,-0.002747,2
0.002693,0.044161,0.026717,0.003897,0.02925,0.00151,-0.000881,0.015673,-0.020596,-0.029327,0.004875,-0.026784,0.024319,-0.027246,-0.016885,0.031897,-0.032571,-0.007139,-0.014481,0.013826,-0.002369,2
0.043628,0.016948,-0.017065,-0.012654,0.004766,-0.005843,0.031016,0.021101,-0.010673,-0.017667,-0.000575,-0.019368,-0.008984,0.027782,-0.032085,-0.012002,-0.046352,0.017794,-0.044749,0.005112,0.000182,1
0.037769,0.019389,-0.011205,-0.057576,0.020879,0.000017,0.012706,0.016706,-0.003349,-0.023893,0.000889,-0.032979,-0.006054,0.042431,-0.026225,0.002647,-0.031704,0.007052,-0.024608,0.017197,-0.005677,2
0.012459,0.00754,-0.005509,-0.045908,0.039016,-0.001908,0.031101,0.02495,0.01163,-0.030792,-0.002449,-0.017324,0.008206,0.020605,-0.019815,0.039709,-0.025735,-0.00128,-0.02266,0.000155,-0.005298,2
0.048539,0.019885,0.039689,-0.004943,0.036531,-0.001206,0.009689,0.036676,-0.010851,-0.036089,0.006454,-0.013966,0.016321,0.014319,-0.022724,-0.004549,-0.018014,-0.008587,-0.006885,0.012416,0.008982,1
0.013383,0.015002,0.009415,0.013611,-0.016692,-0.032945,0.024826,-0.009222,-0.020129,-0.026445,-0.016983,0.050121,0.013879,-0.003259,-0.014911,-0.011385,-0.066842,0.02364,0.008251,-0.003331,-0.032034,1
-0.010979,0.0217,-0.006486,0.004874,-0.018113,-0.014603,0.043552,-0.008741,-0.012296,-0.021149,-0.011727,0.027781,0.013089,-0.021387,-0.014932,0.019201,-0.065774,0.017275,-0.002274,-0.018034,-0.028736,2
0.008472,0.035991,-0.006323,-0.05074,-0.020136,-0.006819,0.006846,-0.020892,-0.01995,-0.020475,-0.006435,-0.001485,0.00127,0.016063,-0.015483,-0.002236,-0.057094,0.014864,0.01592,0.011093,-0.034974,2
-0.016838,0.024142,-0.000626,-0.039072,-0.002,-0.008744,0.025242,-0.012647,-0.004971,-0.027374,-0.009774,0.01417,0.01553,-0.005762,-0.009072,0.034826,-0.051126,0.006533,0.017867,-0.005949,-0.034595,2
0.027055,0.000842,0.013322,-0.046936,0.005281,-0.010484,0.035812,0.007379,0.003797,-0.034136,-0.007706,0.026989,0.007532,0.035804,-0.014911,-0.002596,-0.038522,0.002155,0.024975,-0.007359,-0.023244,1
0.025102,0.014026,-0.012069,0.027283,-0.022551,-0.002183,-0.000565,0.045465,0.035535,0.024336,-0.022843,0.056957,0.000207,0.022132,0.000714,0.012053,-0.004342,0.025593,-0.002002,-0.005284,-0.000784,1
0.030961,0.019885,-0.017928,0.035096,-0.002043,-0.009507,-0.012283,0.008356,-0.00548,0.038008,-0.038468,0.061352,0.00216,0.012366,-0.012958,0.012053,-0.027779,0.019734,0.001415,-0.005284,-0.03301,1
0.02605,0.040874,-0.033666,-0.029256,-0.005488,0.016618,-0.030263,-0.003802,-0.005302,0.043978,-0.028407,0.009745,-0.009961,0.031688,-0.01353,0.020225,-0.017055,0.010958,0.009084,0.00914,-0.035951,2
0.00074,0.029024,-0.02797,-0.017587,0.012648,0.014694,-0.011868,0.004442,0.009677,0.037079,-0.031746,0.025401,0.0043,0.009863,-0.007119,0.057287,-0.011087,0.002626,0.011031,-0.007902,-0.035572,2
0.036821,0.041369,0.017228,0.024354,0.009187,0.015395,-0.033279,0.015192,-0.012804,0.031782,-0.022843,0.028759,0.012414,0.004554,-0.010028,0.011076,-0.004342,-0.004681,0.026806,0.004116,-0.021291,1
0.037769,0.059917,-0.00437,0.003947,-0.010371,0.035661,-0.032949,0.007429,-0.01995,0.043978,-0.014247,-0.009237,-0.002636,0.008251,-0.01646,0.0046,-0.009243,-0.002714,0.014333,0.006454,-0.018372,2
0.046586,0.004748,-0.014022,-0.025451,0.018953,0.012954,-0.001297,0.024469,0.019422,0.030317,-0.02919,0.038219,-0.003699,0.051429,-0.012958,0.018889,0.001517,-0.000774,0.018139,-0.009312,-0.024221,1
0.059253,0.042339,-0.006323,-0.013631,-0.004511,0.052263,-0.003652,0.028913,-0.002372,0.042513,-0.006435,-0.018758,-0.011425,0.031688,-0.022319,-0.003213,0.004429,-0.014433,0.010915,-0.009659,-0.003724,2
0.024097,0.018901,-0.031713,0.00883,-0.047968,-0.001448,-0.017812,0.020124,0.036202,0.000399,0.011143,0.001384,-0.027539,0.012157,-0.039897,0.009483,-0.00729,0.0217,-0.002757,-0.01564,0.010924,1
0.017289,0.002795,-0.004256,-0.013732,-0.012297,-0.015855,-0.036453,0.023004,0.050672,-0.018022,0.004501,0.025768,-0.009558,0.024085,-0.027607,0.031584,0.01226,0.008991,0.02998,-0.005894,0.002146,1
0.018238,0.021343,-0.025854,-0.034139,-0.031855,0.004411,-0.036122,0.015241,0.043526,-0.005827,0.013096,-0.012227,-0.024609,0.027782,-0.034038,0.025108,0.007359,0.010958,0.017506,-0.003555,0.005065,1
-0.007072,0.009493,-0.020158,-0.02247,-0.013719,0.002487,-0.017727,0.023485,0.058505,-0.012726,0.009758,0.003428,-0.010349,0.005957,-0.027627,0.06217,0.013327,0.002626,0.019454,-0.020597,0.005444,1
0.029957,0.040386,0.003443,-0.001912,-0.035761,0.023454,-0.038808,0.02696,0.028878,-0.005827,0.027745,-0.031209,-0.017285,0.004345,-0.036968,0.010459,0.016148,-0.002714,0.022633,-0.006241,0.022643,1
0.029008,0.00719,-0.015975,0.037049,-0.007903,-0.029038,-0.028885,-0.010199,0.002332,0.001875,-0.011124,0.043773,-0.010535,-0.001306,-0.047138,0.015959,-0.025826,0.013874,0.013134,-0.017979,-0.024221,1
0.024097,0.028178,-0.031713,-0.026326,-0.011347,-0.002913,-0.046865,-0.022356,0.002511,0.007845,-0.001552,-0.007833,-0.022656,0.018017,-0.04771,0.024131,-0.016079,0.004122,0.020802,-0.003555,-0.027162,2
-0.001213,0.016329,-0.026017,-0.014658,0.006789,-0.004837,-0.028469,-0.014112,0.01749,0.000946,-0.004891,0.007823,-0.008396,-0.003809,-0.041299,0.061194,-0.01011,-0.00421,0.02275,-0.020597,-0.026783,2
0.044605,0.011577,-0.033666,-0.042928,-0.004511,0.013688,-0.016591,-0.001849,0.020089,0.00638,0.005772,-0.017354,-0.031445,0.041454,-0.053569,0.016319,-0.002407,-0.00662,0.017384,-0.019669,-0.012513,2
0.019295,-0.000272,-0.02797,-0.031259,0.013625,0.011764,0.001804,0.006395,0.035068,-0.000519,0.002433,-0.001699,-0.017185,0.019629,-0.047158,0.053381,0.003562,-0.014952,0.019332,-0.036711,-0.012134,4
0.054399,0.012073,0.017228,0.008729,0.01114,0.012466,-0.019608,0.017145,0.012586,-0.005815,0.012314,0.001659,-0.00907,0.014319,-0.050067,0.00717,0.00933,-0.024212,0.035107,-0.024693,0.002146,1
0.055347,0.03062,-0.00437,-0.011678,-0.008418,0.032731,-0.019277,0.009382,0.00544,0.00638,0.020909,-0.036336,-0.024121,0.018017,-0.056499,0.000694,0.004429,-0.022245,0.022633,-0.022354,0.005065,2
0.024097,0.020854,-0.030737,0.001018,-0.03625,-0.004378,-0.008046,0.039655,0.02839,0.006258,-0.018154,-0.002523,-0.019726,0.016063,-0.031108,0.009483,-0.017055,-0.001737,-0.034984,0.020737,0.019713,1
0.018238,0.023296,-0.024877,-0.041951,-0.020136,0.001481,-0.026357,0.034773,0.035714,0.000033,-0.017177,-0.016134,-0.016796,0.030712,-0.025249,0.025108,-0.00143,-0.012479,-0.014964,0.032822,0.013854,1
0.004646,0.030489,0.010116,0.001944,-0.005906,0.0186,-0.010647,0.054735,0.036044,-0.006866,-0.005867,-0.01946,0.004788,-0.015528,-0.021768,0.047522,0.012351,-0.034483,-0.00789,0.013338,0.031811,1
0.029957,0.025737,-0.037573,0.00883,-0.015742,-0.011702,-0.019765,0.000593,-0.013603,0.01993,-0.033779,0.001872,-0.017773,0.004345,-0.04478,0.009483,-0.040493,-0.007597,-0.03181,0.020737,-0.012513,2
0.024097,0.028178,-0.031225,-0.034139,0.000372,-0.005843,-0.038075,-0.003313,-0.006278,0.013705,-0.031825,-0.011739,-0.014843,0.020946,-0.038921,0.025108,-0.024868,-0.019315,-0.011668,0.032822,-0.018372,2
0.048539,-0.009412,-0.016952,0.013611,0.010652,-0.016343,0.009201,0.02984,0.012098,0.00627,-0.034561,0.030346,-0.011511,0.024085,-0.044208,0.0101,-0.02192,-0.019329,-0.02251,0.002285,-0.000784,1
0.049488,0.009136,-0.038549,-0.006795,-0.008906,0.003923,0.009532,0.022077,0.004952,0.018465,-0.025966,-0.00765,-0.026562,0.027782,-0.050639,0.003623,-0.026821,-0.017362,-0.034984,0.004623,0.002135,2
0.044605,0.011577,-0.03269,-0.049764,0.007207,0.009782,-0.008779,0.017194,0.012276,0.01224,-0.024501,-0.02126,-0.023632,0.044384,-0.04478,0.018272,-0.011196,-0.030058,-0.014842,0.016708,-0.003724,2
0.014332,0.018901,-0.028784,-0.006795,-0.071406,0.004411,0.015391,0.022077,0.02839,0.008211,-0.018154,0.01945,-0.020703,0.012157,-0.026225,0.00167,-0.028774,-0.005644,0.002126,-0.00148,0.003112,1
-0.010979,0.007052,-0.023087,0.004874,-0.05327,0.002487,0.033787,0.030321,0.043368,0.001312,-0.021492,0.035106,-0.006443,-0.009668,-0.019815,0.038733,-0.022805,-0.013975,0.004073,-0.018522,0.003491,1
-0.016838,0.009493,-0.017228,-0.040048,-0.037156,0.008346,0.015476,0.026415,0.050693,-0.004913,-0.020516,0.021495,-0.004001,0.005957,-0.013955,0.052404,-0.00718,-0.024717,0.024337,-0.006437,-0.002369,1
0.013383,0.009631,-0.007186,-0.023498,-0.015227,-0.01732,-0.014969,-0.012152,0.000867,0.003462,-0.040421,0.048229,-0.001258,0.014319,-0.027607,0.021818,-0.031686,-0.024212,0.038159,0.008266,-0.037893,1
0.02605,0.048198,0.000513,-0.011678,-0.039668,0.021989,-0.017324,-0.008196,-0.021903,0.015658,-0.017177,-0.008748,-0.009472,-0.005421,-0.036968,0.000694,-0.028774,-0.03787,0.030934,0.007919,-0.017396,2
0.040727,-0.009412,-0.014999,0.003846,-0.024504,-0.006577,0.032639,0.012262,0.012098,0.008223,-0.034561,0.052318,-0.012488,0.022132,-0.039325,0.000334,-0.033639,-0.023235,0.014599,-0.019932,-0.017385,1
0.016365,-0.002714,-0.0309,-0.004892,-0.025926,0.011764,0.051365,0.012743,0.019931,0.013519,-0.029305,0.029979,-0.013279,0.004004,-0.039346,0.03092,-0.032571,-0.0296,0.004073,-0.034635,-0.014087,2
0.025102,-0.007459,0.019181,0.031189,-0.022551,0.00563,-0.000565,0.016169,0.047254,-0.004961,-0.032608,0.020824,0.015832,0.020179,0.021222,0.000334,-0.02192,0.04903,-0.013233,-0.00919,-0.006643,1
0.020191,0.01353,0.003443,-0.033162,-0.025996,0.031755,-0.018544,0.004499,0.047433,0.001009,-0.023036,-0.030782,0.003711,0.040477,0.02065,0.007529,-0.011196,0.040255,-0.005443,0.005234,-0.009583,1
0.047535,0.003764,-0.00437,-0.041951,-0.000605,0.041032,-0.000966,-0.012591,0.023995,0.013216,-0.030361,-0.035909,-0.003125,0.053173,0.002095,0.000694,-0.020962,0.02463,-0.005565,-0.01088,-0.027162,2
0.022225,-0.008085,0.001327,-0.030283,0.017531,0.039108,0.017429,-0.004347,0.038974,0.006317,-0.033699,-0.020253,0.011136,0.031347,0.008506,0.037756,-0.014993,0.016298,-0.003617,-0.027922,-0.026783,3
-0.007072,-0.010038,0.011092,-0.018564,-0.013719,0.010299,-0.017727,-0.004835,0.070224,-0.042023,0.000969,-0.032705,0.005276,0.00498,-0.007119,0.048498,-0.004251,0.026064,0.008224,-0.024504,-0.001392,1
0.004646,-0.00662,-0.000626,0.032217,-0.009324,-0.002884,-0.010159,-0.039015,0.021884,-0.022125,-0.014656,-0.014699,0.0043,-0.021387,-0.026651,0.034826,-0.04429,0.030947,-0.008622,-0.036589,-0.027759,3
0.023149,-0.010877,0.021134,-0.002014,0.00821,-0.015366,-0.047195,-0.04389,0.021375,-0.033647,-0.018448,-0.00597,0.00802,0.012366,-0.020771,0.017912,-0.028756,0.026569,0.022045,-0.0098,-0.036916,1
0.034867,0.008166,0.050431,0.030213,0.003328,0.003677,-0.049881,-0.031683,0.006727,-0.033647,-0.003311,-0.024952,0.015344,-0.011071,-0.0237,0.003264,-0.02192,0.010944,0.027294,-0.012486,-0.019338,1
0.048539,-0.030896,0.013322,0.02533,-0.001067,-0.004624,0.001389,-0.018988,0.031629,-0.028887,-0.013077,-0.001881,-0.003699,0.020179,-0.032489,-0.003572,-0.031686,0.027546,-0.001514,-0.037999,-0.016409,1
0.049488,-0.012349,-0.008276,0.004924,-0.020625,0.015642,0.001719,-0.026751,0.024483,-0.016691,-0.004482,-0.039876,-0.01875,0.023876,-0.038921,-0.010049,-0.036587,0.029513,-0.013988,-0.03566,-0.01349,2
0.04268,-0.028455,0.019181,-0.018615,0.015046,0.001235,-0.016922,-0.023382,0.038953,-0.035112,-0.011612,-0.015492,-0.000769,0.035804,-0.02663,0.011076,-0.015084,0.015827,0.018627,-0.025914,-0.022268,1
0.018318,-0.021757,0.00328,-0.027353,0.013625,0.019577,0.001804,-0.022901,0.046786,-0.029816,-0.006356,-0.037832,-0.00156,0.017675,-0.026651,0.041662,-0.014016,0.009462,0.008102,-0.040617,-0.01897,4
0.055347,0.009136,0.02688,-0.007772,-0.008418,0.040544,-0.019277,-0.019915,0.017159,-0.022916,0.011143,-0.072469,-0.008496,0.016063,-0.035991,-0.011025,-0.011196,0.003146,0.011403,-0.02626,-0.001771,3
0.030037,-0.002714,0.032577,0.003897,0.009719,0.03862,-0.000881,-0.011671,0.032138,-0.029816,0.007805,-0.056813,0.005764,-0.005762,-0.02958,0.026037,-0.005227,-0.005186,0.013351,-0.043302,-0.001392,4
0.023149,-0.019177,0.022111,0.02533,-0.016692,-0.016831,-0.008377,0.018122,0.047254,-0.035234,-0.034561,-0.00066,0.01095,0.010413,-0.004169,0.00424,-0.029733,0.019734,-0.033741,0.014492,0.010935,1
0.017289,-0.016736,0.02797,-0.017639,-0.000579,-0.010972,-0.026688,0.013727,0.054578,-0.04146,-0.033585,-0.014271,0.013879,0.026038,0.00169,0.019865,-0.015084,0.008991,-0.013721,0.026577,0.005076,1
0.023149,-0.010877,0.021623,-0.009826,0.019929,-0.018296,-0.038406,-0.024359,0.012586,-0.027788,-0.048233,-0.009876,0.015832,0.016273,-0.011005,0.019865,-0.038522,0.003132,-0.010425,0.026577,-0.027151,1
0.035816,0.026714,0.028834,0.001994,-0.004511,0.021013,-0.040761,-0.019915,-0.010185,-0.015592,-0.024989,-0.066854,0.008106,-0.003468,-0.020366,-0.00126,-0.034633,-0.010526,-0.017894,0.026474,-0.006654,3
0.049488,-0.012349,-0.007299,-0.002889,-0.008906,0.011735,0.009532,-0.00722,0.016671,-0.010832,-0.033779,-0.043782,-0.010937,0.027782,-0.029155,-0.008096,-0.044399,0.006075,-0.046214,0.000717,-0.003724,2
0.014332,-0.00063,0.002466,-0.002889,-0.071406,0.012224,0.015391,-0.00722,0.040108,-0.021085,-0.025966,-0.016683,-0.005078,0.012157,-0.005718,-0.013955,-0.046352,0.019747,-0.008617,-0.005386,-0.000794,1
-0.010979,-0.012479,0.008163,0.00878,-0.05327,0.010299,0.033787,0.001024,0.055087,-0.027985,-0.029305,-0.001027,0.009182,-0.009668,0.000693,0.023108,-0.040384,0.011415,-0.006669,-0.022428,-0.000415,1
0.020191,0.020854,0.037623,-0.015584,-0.059199,0.037126,-0.005605,0.000593,0.032784,-0.027311,-0.010341,-0.049276,0.0042,0.002392,-0.002788,-0.012978,-0.022915,-0.00662,0.016774,0.004013,0.010924,1
-0.005119,0.009005,0.043319,-0.003915,-0.041062,0.035202,0.01279,0.008837,0.047763,-0.03421,-0.01368,-0.03362,0.01846,-0.019434,0.003623,0.024084,-0.016946,-0.014952,0.018722,-0.013029,0.011303,1
0.00074,0.014864,0.03746,0.003897,-0.021531,0.027878,0.001072,-0.029249,0.004794,-0.020538,-0.028328,-0.029226,0.020413,-0.0292,-0.009072,0.024084,-0.040384,-0.022764,0.02214,-0.013029,-0.020923,4
0.038774,-0.030896,0.016251,0.007752,-0.024504,0.001235,0.032639,-0.017035,0.023817,-0.021074,-0.042374,0.016186,0.003137,0.020179,-0.017841,-0.013338,-0.051217,0.000202,0.003857,-0.023838,-0.021291,1
0.039722,-0.012349,-0.005346,-0.012654,-0.044062,0.021501,0.032969,-0.024798,0.016671,-0.008878,-0.033779,-0.02181,-0.011914,0.023876,-0.024272,-0.019814,-0.056118,0.002169,-0.008617,-0.0215,-0.018372,2
0.033863,-0.009907,0.000513,-0.055623,-0.027949,0.02736,0.014659,-0.028704,0.023995,-0.015104,-0.032314,-0.035421,-0.009472,0.039501,-0.018413,-0.005166,-0.041469,-0.008573,0.011525,-0.009415,-0.024232,3
0.033863,0.013042,-0.017065,-0.010701,-0.042109,0.030778,0.021251,0.020124,0.030343,0.031649,-0.012294,0.007243,-0.010937,0.000438,-0.0106,-0.006142,0.010288,0.05295,-0.021312,0.024155,-0.01349,1
0.014412,0.022677,0.023788,-0.009775,-0.011766,0.053756,0.01865,0.036181,0.037997,0.018524,-0.000008,-0.009694,0.013577,-0.0292,-0.00126,0.031897,0.039695,0.020205,0.006026,0.016756,-0.001392,1
0.061207,0.001323,-0.024877,-0.018514,-0.016718,0.039079,0.038829,0.003523,0.006905,0.042879,-0.020107,0.002116,-0.017773,0.01411,-0.030132,-0.013955,0.000523,0.037325,-0.021312,0.008041,-0.031068,1
0.054399,-0.014783,0.00258,-0.041076,0.018953,0.024673,0.020187,0.006891,0.021375,0.024458,-0.027237,0.026501,0.000207,0.026038,-0.017841,0.00717,0.021049,0.024616,0.011303,0.017788,-0.039846,1
0.030037,-0.008085,-0.013322,-0.049814,0.017531,0.043014,0.038913,0.007372,0.029208,0.029755,-0.021981,0.004161,-0.000583,0.00791,-0.017861,0.037756,0.022116,0.018251,0.000777,0.003084,-0.036548,3
0.066117,0.00426,0.031876,-0.00885,0.015046,0.043716,0.017502,0.019098,0.006727,0.024458,-0.013077,0.007519,0.007532,0.002601,-0.020771,-0.008455,0.028861,0.010944,0.016552,0.015346,-0.022268,1
0.067066,0.022807,0.010279,-0.029256,-0.004511,0.063981,0.017833,0.011335,-0.000419,0.036654,-0.004482,-0.030477,-0.007519,0.006298,-0.027202,-0.014931,0.02396,0.012911,0.004079,0.017685,-0.019349,3
0.0066,-0.012479,-0.008439,0.004874,-0.029832,0.009323,0.024021,0.01079,0.053134,-0.010406,0.011711,0.00532,-0.009372,-0.035059,-0.039346,0.034826,0.01821,0.038759,-0.007645,-0.005583,-0.004322,1
0.012459,0.009005,0.026717,-0.007822,-0.017625,0.034225,0.003025,0.018603,0.04581,-0.016632,0.027336,-0.027272,0.000882,-0.042871,-0.036416,0.035803,0.041648,0.012392,0.017745,0.004061,0.007397,1
0.0573,-0.012349,-0.021948,-0.014607,-0.020625,0.019548,0.021251,-0.015032,0.014718,0.007723,0.007237,-0.015462,-0.030468,0.000438,-0.064311,-0.010049,0.002476,0.031466,-0.009593,-0.004654,-0.022279,2
0.051441,-0.009907,-0.016088,-0.059529,-0.004511,0.025407,0.00294,-0.019427,0.022042,0.001498,0.008702,-0.029073,-0.027539,0.016063,-0.058452,0.0046,0.017124,0.019747,0.010548,0.007431,-0.028138,3
0.062211,-0.009412,0.034806,-0.006896,0.01114,0.024184,-0.000076,-0.000433,0.014539,-0.010698,0.014267,-0.01006,-0.005164,-0.011071,-0.05495,-0.004549,0.028861,0.003132,0.028271,0.002651,-0.013479,1
0.036821,0.002307,0.041642,-0.006896,-0.004485,0.01393,-0.007889,0.036676,0.030164,-0.016069,-0.008194,-0.008839,0.009485,-0.020837,-0.02663,0.005217,0.030814,-0.004681,-0.0042,0.054897,0.012888,1
0.036821,-0.012341,0.001603,0.013611,0.002839,-0.018296,0.002365,-0.009222,-0.003527,0.002852,-0.038468,0.028148,0.001184,-0.02279,-0.043232,0.00424,-0.016061,0.015827,-0.026172,0.045497,-0.031057,1
0.012459,-0.005643,-0.014298,0.004874,0.001418,0.000046,0.021091,-0.008741,0.004306,0.008148,-0.033211,0.005809,0.000393,-0.040918,-0.043252,0.034826,-0.014993,0.009462,-0.036698,0.030794,-0.027759,3
0.030961,-0.0099,0.006974,-0.030334,0.018953,-0.012437,-0.015945,-0.013128,0.003797,-0.003374,-0.037491,0.014538,0.004114,-0.008141,-0.037372,0.019865,-0.000436,0.005085,-0.006031,0.057582,-0.036916,1
0.051441,-0.007954,-0.017065,-0.067342,0.005254,0.023454,0.014659,-0.000384,0.01423,0.007357,-0.021571,-0.032979,-0.019726,0.018993,-0.049663,0.006553,0.008335,-0.00369,-0.021678,0.043808,-0.019349,3
0.026131,-0.019804,-0.011368,-0.055673,0.023391,0.02153,0.033054,0.00786,0.029208,0.000458,-0.02491,-0.017324,-0.005466,-0.002832,-0.043252,0.043615,0.014304,-0.012022,-0.01973,0.026766,-0.01897,4
0.06316,0.011089,0.012232,-0.035115,0.001348,0.042497,0.011973,0.011335,-0.000419,0.007357,-0.006435,-0.051961,-0.012402,-0.005421,-0.052593,-0.007119,0.016148,-0.018339,-0.016429,0.041122,-0.001771,3
0.016285,0.001811,-0.006323,-0.068318,-0.055293,0.023942,0.018565,0.000593,0.037667,-0.00192,-0.014247,-0.00588,-0.014355,0.002392,-0.025249,0.003623,0.006382,0.009005,0.015553,0.037949,-0.018372,1
0.027055,-0.013318,0.003556,0.003846,-0.032317,-0.009507,0.024826,-0.024847,-0.003527,0.004805,-0.038468,0.050121,0.000207,-0.026696,-0.038349,-0.003572,-0.027779,0.013874,0.011181,0.023525,-0.047659,1
0.008553,0.014864,0.022811,-0.015634,-0.021531,0.033737,0.022556,-0.01753,-0.003018,0.003876,-0.017586,-0.004811,0.008694,-0.052637,-0.03544,0.026037,-0.003274,-0.018858,0.026046,0.018221,-0.032642,4
0.046586,-0.030896,0.001603,-0.011779,-0.026457,0.007095,0.054123,-0.005316,0.014051,0.00334,-0.031632,0.0406,-0.008582,-0.003259,-0.044208,-0.011385,-0.014108,0.004109,0.007763,0.007412,-0.03301,1
0.047535,-0.012349,-0.019995,-0.032186,-0.046015,0.02736,0.054454,-0.013079,0.006905,0.015536,-0.023036,0.002604,-0.023632,0.000438,-0.050639,-0.017861,-0.019008,0.006075,-0.00471,0.00975,-0.030091,2
0.041675,-0.009907,-0.014135,-0.077107,-0.029902,0.03322,0.036143,-0.016985,0.01423,0.00931,-0.021571,-0.011007,-0.021191,0.016063,-0.04478,-0.003213,-0.003383,-0.00662,0.015431,0.021835,-0.035951,3
0.016365,-0.021757,-0.008439,-0.065439,-0.011766,0.031296,0.054538,-0.008741,0.029208,0.002411,-0.02491,0.004649,-0.006931,-0.005762,-0.038369,0.03385,0.002585,-0.014952,0.017379,0.004793,-0.035572,4
0.052446,-0.009412,0.036759,-0.024475,-0.01425,0.031997,0.033127,0.002497,0.006727,-0.002886,-0.01503,0.008007,0.001672,-0.011071,-0.041278,-0.012361,0.00933,-0.024212,0.033154,0.016811,-0.021291,1
-0.008101,0.010119,0.007462,0.029236,0.002839,-0.061753,0.032639,0.031794,0.002332,0.019453,0.012314,0.036449,0.025598,0.014319,0.054425,-0.023104,-0.000436,0.056843,-0.002979,-0.009678,0.034373,1
